849128639,TheOnlyOne,0,1,113,478
849129051,SGrimek,0,0,0,691
849129576,S3B3X,0,1,324,440
849130023,Mariusz722,0,2,13820,283
849130928,ryba2024,0,1,167,469
849131062,Michal278,0,1,82,493
849131265,Daniel0197,0,1,528,421
849131631,MickAdamczak,0,1,21,622
849132580,Per%C5%82a0708,1370,1,2294,372
849132956,kasiakrak123,0,1,2379,369
849133182,Vigat,0,5,43512,237
849133459,bajo,0,4,37470,241
849133701,Prz33myslaw,0,0,0,692
849134265,Nivrus,0,5,10556,294
849134981,Warius,1156,3,25732,256
849135463,jerzyk5,0,1,1438,382
849135527,Memenes,0,0,0,693
849136319,Paul9393,0,1,227,455
849136405,Janeczka1938,0,6,25965,254
849136508,Grzesieq1995,0,1,6087,328
849136553,OkiOki,0,1,76,496
849136796,arsayen,0,1,21,623
849137137,gangplank,0,1,2284,373
849137753,Wojtek2002,1390,1,263,451
849138613,Darek2023.,0,1,325,439
